timestamp,value,is_anomaly
1420358400,9895.3960348,0
1420362000,9417.57373271,0
1420365600,9499.3427861,0
1420369200,9059.06146688,0
1420372800,9092.04242273,0
1420376400,9614.67915349,0
1420380000,9435.57505497,0
1420383600,9287.96985575,0
1420387200,9041.17503626,0
1420390800,9088.04382908,0
1420394400,10005.7332948,0
1420398000,9268.08732713,0
1420401600,9571.82831381,0
1420405200,9546.66859761,0
1420408800,9510.72501544,0
1420412400,9339.45049287,0
1420416000,8842.64032962,0
1420419600,8883.82991775,0
1420423200,9381.19931764,0
1420426800,8727.85020305,0
1420430400,9246.42810603,0
1420434000,8892.4035255,0
1420437600,8897.88189635,0
1420441200,8744.40843935,0
1420444800,8876.60221686,0
1420448400,9173.29225582,0
1420452000,9008.84672986,0
1420455600,8764.99311496,0
1420459200,9059.25682535,0
1420462800,9258.04168723,0
1420466400,8719.69672446,0
1420470000,8825.14104779,0
1420473600,8729.10929252,0
1420477200,8312.84139704,0
1420480800,8290.14656178,0
1420484400,9108.84393443,0
1420488000,8758.33792761,0
1420491600,8678.70734613,0
1420495200,8462.26554892,0
1420498800,8526.74134549,0
1420502400,8389.47979204,0
1420506000,8319.93250887,0
1420509600,8338.49807474,0
1420513200,7931.5411687,0
1420516800,8923.43661409,0
1420520400,8407.61894992,0
1420524000,8056.80367869,0
1420527600,8464.36128488,0
1420531200,7878.06230607,0
1420534800,8550.27701727,0
1420538400,7885.67306612,0
1420542000,7275.62491918,0
1420545600,8355.90280904,0
1420549200,8257.94942213,0
1420552800,7656.90114456,0
1420556400,7439.28482562,0
1420560000,7286.50558296,0
1420563600,7733.70613537,0
1420567200,7239.77323527,0
1420570800,7524.89742176,0
1420574400,7798.74714729,0
1420578000,7987.70769115,0
1420581600,7465.32718523,0
1420585200,7658.15555917,0
1420588800,7756.63512885,0
1420592400,8183.16622329,0
1420596000,7364.48412122,0
1420599600,7158.73047909,0
1420603200,7076.1290436,0
1420606800,7790.3915503,0
1420610400,7597.92205278,0
1420614000,7842.78220776,0
1420617600,7563.83622827,0
1420621200,7721.88685799,0
1420624800,7669.89618176,0
1420628400,7609.84783159,0
1420632000,7417.12846408,0
1420635600,7987.91385788,0
1420639200,7490.85550249,0
1420642800,7820.17316037,0
1420646400,7677.05872748,0
1420650000,8173.30786962,0
1420653600,7862.25123605,0
1420657200,7559.1746836,0
1420660800,7672.242031,0
1420664400,7652.97970283,0
1420668000,7078.57260234,0
1420671600,8237.56009495,0
1420675200,8067.09626505,0
1420678800,7537.82303489,0
1420682400,7906.73383935,0
1420686000,7889.18706944,0
1420689600,7501.47657603,0
1420693200,8318.37438654,0
1420696800,7824.05817732,0
1420700400,7984.27808792,0
1420704000,8082.47075781,0
1420707600,7694.27900566,0
1420711200,7700.99570874,0
1420714800,8048.56313285,0
1420718400,8273.27581787,0
1420722000,8160.00046465,0
1420725600,8389.34170706,0
1420729200,8317.89300107,0
1420732800,8422.53974257,0
1420736400,7878.48310675,0
1420740000,8547.95897708,0
1420743600,8150.83331247,0
1420747200,8293.72609097,0
1420750800,8448.60618791,0
1420754400,8031.28677097,0
1420758000,8545.27695831,0
1420761600,8491.56872897,0
1420765200,8457.15835225,0
1420768800,8556.65161924,0
1420772400,9149.27759855,0
1420776000,8446.84773388,0
1420779600,8812.90040044,0
1420783200,8186.1210031,0
1420786800,8780.16050256,0
1420790400,8885.50350909,0
1420794000,9554.29743892,0
1420797600,8854.45830087,0
1420801200,8935.722697,0
1420804800,8831.9892685,0
1420808400,9361.37741695,0
1420812000,9709.32027698,0
1420815600,9055.91365143,0
1420819200,9343.26290263,0
1420822800,9937.34736565,0
1420826400,9374.69523685,0
1420830000,9841.43497339,0
1420833600,9806.55936401,0
1420837200,9350.36298632,0
1420840800,10163.2338656,0
1420844400,10089.6064477,0
1420848000,9756.21410295,0
1420851600,9683.51137694,0
1420855200,9890.04553177,0
1420858800,10303.9922677,0
1420862400,9939.92000706,0
1420866000,9595.7784359,0
1420869600,10166.3643405,0
1420873200,10490.4500622,0
1420876800,9957.16009091,0
1420880400,10281.5653028,0
1420884000,10031.5538583,0
1420887600,10479.9399595,0
1420891200,10449.2963922,0
1420894800,10522.4476341,0
1420898400,10387.6462713,0
1420902000,10402.7621443,0
1420905600,10918.7975158,0
1420909200,10727.2136053,0
1420912800,10677.2029685,0
1420916400,9803.00034611,0
1420920000,10421.6733695,0
1420923600,11069.4688669,0
1420927200,10750.288594,0
1420930800,10540.6214914,0
1420934400,10802.3278605,0
1420938000,10850.3824766,0
1420941600,10839.9732164,0
1420945200,11166.448519,0
1420948800,11499.3801345,0
1420952400,11362.1855339,0
1420956000,11461.5593813,0
1420959600,11007.4099379,0
1420963200,11379.5750175,0
1420966800,10847.3429592,0
1420970400,11116.4430276,0
1420974000,11830.3416245,0
1420977600,11181.3074724,0
1420981200,11104.3775467,0
1420984800,11029.9939425,0
1420988400,11446.01909,0
1420992000,11854.3140447,0
1420995600,11349.3547699,0
1420999200,11150.0635832,0
1421002800,11854.7917195,0
1421006400,10996.5102479,0
1421010000,11570.3702362,0
1421013600,11100.2907688,0
1421017200,10915.4143476,0
1421020800,11584.0365258,0
1421024400,10668.5019155,0
1421028000,11108.9038252,0
1421031600,11196.3867565,0
1421035200,11047.2011798,0
1421038800,10674.5348131,0
1421042400,10960.3870783,0
1421046000,10669.3167871,0
1421049600,11700.0807093,0
1421053200,10544.2424127,0
1421056800,10449.8909486,0
1421060400,11273.2844473,0
1421064000,11314.6995658,0
1421067600,10959.672878,0
1421071200,10932.3931845,0
1421074800,11187.7748401,0
1421078400,11364.388585,0
1421082000,10437.438983,0
1421085600,11280.695225,0
1421089200,10917.950401,0
1421092800,10726.8226535,0
1421096400,11178.9346158,0
1421100000,11049.3494254,0
1421103600,11118.7266501,0
1421107200,10613.2880586,0
1421110800,10900.7439924,0
1421114400,10721.6891903,0
1421118000,10441.9763106,0
1421121600,11091.0237176,0
1421125200,10574.7334247,0
1421128800,10473.1134149,0
1421132400,10611.9256005,0
1421136000,10532.8086727,0
1421139600,10165.5666075,0
1421143200,10324.2645016,0
1421146800,11086.8913021,0
1421150400,10242.445021,0
1421154000,10136.9765145,0
1421157600,10409.0124881,0
1421161200,10270.6665184,0
1421164800,9949.70214018,0
1421168400,9747.86040679,0
1421172000,10291.1475974,0
1421175600,10034.1520622,0
1421179200,10106.2279068,0
1421182800,9836.39615142,0
1421186400,9390.18464554,0
1421190000,9872.07316627,0
1421193600,10535.1150462,0
1421197200,9340.35232141,0
1421200800,9449.2793052,0
1421204400,9309.5277487,0
1421208000,9568.40935291,0
1421211600,10061.4717174,0
1421215200,9567.59657936,0
1421218800,9505.70441799,0
1421222400,9164.47983269,0
1421226000,9542.60805664,0
1421229600,9806.12504399,0
1421233200,10147.3087947,0
1421236800,9836.20200665,0
1421240400,9153.13683114,0
1421244000,9239.18515369,0
1421247600,9550.19883298,0
1421251200,9342.20838933,0
1421254800,9407.16363177,0
1421258400,8909.56002602,0
1421262000,9157.69445404,0
1421265600,8990.02495845,0
1421269200,8973.47217202,0
1421272800,9022.00390802,0
1421276400,9100.32049175,0
1421280000,9211.62414173,0
1421283600,9393.5564481,0
1421287200,9040.60409633,0
1421290800,8928.32719463,0
1421294400,9666.63007153,0
1421298000,9474.66768624,0
1421301600,9382.10243377,0
1421305200,9682.38120264,0
1421308800,8876.23912236,0
1421312400,9788.60346165,0
1421316000,9543.96865306,0
1421319600,9271.65341436,0
1421323200,9373.13408101,0
1421326800,9211.18482155,0
1421330400,9168.41535694,0
1421334000,8737.92132081,0
1421337600,9448.01915202,0
1421341200,9883.00498157,0
1421344800,9882.38144441,0
1421348400,9321.18252643,0
1421352000,9255.82908682,0
1421355600,9362.80677916,0
1421359200,9674.16461842,0
1421362800,9796.59440779,0
1421366400,9498.86343957,0
1421370000,9737.0550304,0
1421373600,9420.5132236,0
1421377200,9606.88377877,0
1421380800,9843.73164311,0
1421384400,10613.504846,0
1421388000,9534.20700007,0
1421391600,9383.12081338,0
1421395200,9753.46743397,0
1421398800,9533.41715871,0
1421402400,9884.29649571,0
1421406000,9834.4799599,0
1421409600,10167.7671586,0
1421413200,9523.65875215,0
1421416800,9491.70197201,0
1421420400,10369.4890821,0
1421424000,10009.5326344,0
1421427600,9709.11114203,0
1421431200,9709.50904745,0
1421434800,9913.29365536,0
1421438400,10304.9600418,0
1421442000,10016.9942442,0
1421445600,10628.8238847,0
1421449200,10348.2554476,0
1421452800,10384.4084729,0
1421456400,10371.980584,0
1421460000,10338.8511744,0
1421463600,10430.2388269,0
1421467200,10881.5685151,0
1421470800,10183.6796434,0
1421474400,10967.3156539,0
1421478000,10588.5145967,0
1421481600,10969.3659648,0
1421485200,10784.9961751,0
1421488800,10452.024109,0
1421492400,11016.1863962,0
1421496000,10774.330422,0
1421499600,11359.6716836,0
1421503200,10826.7872017,0
1421506800,10592.4330553,0
1421510400,10927.9816449,0
1421514000,11067.1564643,0
1421517600,11044.7890152,0
1421521200,11275.6519714,0
1421524800,11221.4038389,0
1421528400,11330.0080212,0
1421532000,11604.9738372,0
1421535600,11208.1116506,0
1421539200,11838.7692234,0
1421542800,11660.1908173,0
1421546400,11699.8288089,0
1421550000,11148.1276619,0
1421553600,11719.343834,0
1421557200,11690.9770603,0
1421560800,12160.6653261,0
1421564400,12370.8162857,0
1421568000,12368.4392257,0
1421571600,11707.4380842,0
1421575200,11846.6826024,0
1421578800,12102.0760747,0
1421582400,11851.7382074,0
1421586000,11728.3802021,0
1421589600,12488.9322635,0
1421593200,12309.5483369,0
1421596800,12511.0708422,0
1421600400,11999.8938531,0
1421604000,12294.1647275,0
1421607600,12077.4359578,0
1421611200,12212.3562991,0
1421614800,12561.6933504,0
1421618400,12276.7153972,0
1421622000,12250.9430881,0
1421625600,12183.3479375,0
1421629200,12169.9107798,0
1421632800,12365.5551006,0
1421636400,13160.3136554,0
1421640000,12470.8440971,0
1421643600,12352.353117,0
1421647200,12282.0829968,0
1421650800,12676.0051506,0
1421654400,12617.4383564,0
1421658000,12825.06256,0
1421661600,12675.7146692,0
1421665200,13032.0575499,0
1421668800,12996.1760165,0
1421672400,13104.3029456,0
1421676000,12865.177353,0
1421679600,13131.2265727,0
1421683200,12775.1489678,0
1421686800,13079.8639342,0
1421690400,12750.845554,0
1421694000,12591.1005056,0
1421697600,12425.3250034,0
1421701200,12574.0500839,0
1421704800,12555.4694811,0
1421708400,12946.1586043,0
1421712000,12747.5806413,0
1421715600,12562.6200618,0
1421719200,12469.6481617,0
1421722800,13181.6909974,0
1421726400,12640.0898869,0
1421730000,12319.1197745,0
1421733600,12547.9413954,0
1421737200,12686.5568985,0
1421740800,12889.0835928,0
1421744400,12591.4341941,0
1421748000,12628.1560865,0
1421751600,12257.9702705,0
1421755200,12785.8138004,0
1421758800,12550.3457456,0
1421762400,12715.2558109,0
1421766000,12931.2087834,0
1421769600,12490.6695416,0
1421773200,12322.0756995,0
1421776800,12145.6060698,0
1421780400,12171.6817605,0
1421784000,12037.6435995,0
1421787600,12391.4580524,0
1421791200,11804.7507306,0
1421794800,11686.9339751,0
1421798400,11976.5723708,0
1421802000,12468.4382732,0
1421805600,12143.1563351,0
1421809200,11921.0750205,0
1421812800,12234.645705,0
1421816400,11890.2051793,0
1421820000,11923.986919,0
1421823600,11942.9061575,0
1421827200,12210.7952677,0
1421830800,12234.1210886,0
1421834400,12192.9753383,0
1421838000,12063.4657183,0
1416726000,394.123323955,0
1416729600,-43.032019616,0
1416733200,528.987759735,0
1416736800,567.962719868,0
1416740400,357.743116893,0
1416744000,-193.934525507,0
1416747600,51.9667906378,0
1416751200,304.328888112,0
1416754800,448.818319346,0
1416758400,1252.38874664,0
1416762000,795.170029185,0
1416765600,361.49064642,0
1416769200,304.409610705,0
1416772800,621.635877262,0
1416776400,667.83140909,0
1416780000,680.961795418,0
1416783600,934.188914056,0
1416787200,623.845025825,0
1416790800,1080.82440274,0
1416794400,603.088386301,0
1416798000,959.327526536,0
1416801600,1185.96989479,0
1416805200,1147.94493249,0
1416808800,1392.75227367,0
1416812400,1159.30045304,0
1416816000,1366.28094209,0
1416819600,1578.06865859,0
1416823200,1054.33398425,0
1416826800,896.583611278,0
1416830400,1335.50589222,0
1416834000,1270.51869699,0
1416837600,1195.76981373,0
1416841200,1248.53759352,0
1416844800,1197.87737501,0
1416848400,1640.3012722,0
1416852000,1784.7771243,0
1416855600,1745.15997428,0
1416859200,1310.8859797,0
1416862800,1835.23417096,0
1416866400,1366.68568533,0
1416870000,2001.49144395,0
1416873600,1628.17743751,0
1416877200,1309.75573896,0
1416880800,1186.38379955,0
1416884400,1074.72582365,0
1416888000,1096.32709612,0
1416891600,929.420232257,0
1416895200,1761.32543175,0
1416898800,1644.17486216,0
1416902400,1296.3824397,0
1416906000,1429.46270948,0
1416909600,1207.12510145,0
1416913200,2059.14070668,0
1416916800,1026.17433245,0
1416920400,1228.20214167,0
1416924000,1292.94990881,0
1416927600,1375.5091076,0
1416931200,1095.87433151,0
1416934800,422.552894261,0
1416938400,684.186509286,0
1416942000,1150.13986383,0
1416945600,995.027849445,0
1416949200,664.357878002,0
1416952800,877.931862199,0
1416956400,616.239264432,0
1416960000,899.539008444,0
1416963600,334.32381442,0
1416967200,843.581397959,0
1416970800,758.262136631,0
1416974400,651.609783518,0
1416978000,586.710355475,0
1416981600,609.463005162,0
1416985200,275.580692707,0
1416988800,387.752002597,0
1416992400,578.234507665,0
1416996000,660.535040106,0
1416999600,308.949502783,0
1417003200,173.463299346,0
1417006800,-127.887325858,0
1417010400,-345.720681821,0
1417014000,-200.913677753,0
1417017600,382.711730922,0
1417021200,178.725236123,0
1417024800,-183.508879949,0
1417028400,-300.822236549,0
1417032000,-352.027037612,0
1417035600,35.855629504,0
1417039200,-411.837025718,0
1417042800,13.3936710215,0
1417046400,-226.482664773,0
1417050000,-73.0125876042,0
1417053600,-797.233015601,0
1417057200,-570.565271553,0
1417060800,-893.532760542,0
1417064400,-479.375260829,0
1417068000,-671.55308308,0
1417071600,-839.186235003,0
1417075200,-339.86433879,0
1417078800,-761.232358794,0
1417082400,-560.781946542,0
1417086000,-664.204712545,0
1417089600,-1183.94215706,0
1417093200,-1167.22746294,0
1417096800,-992.691448001,0
1417100400,-1388.43244879,0
1417104000,-885.35947646,0
1417107600,-1488.95436112,0
1417111200,-609.091935252,0
1417114800,-1292.28980336,0
1417118400,-634.555237925,0
1417122000,-1302.66351607,0
1417125600,-1492.51639386,0
1417129200,-1195.88053808,0
1417132800,-1206.71950748,0
1417136400,-1747.12084578,0
1417140000,-904.000227384,0
1417143600,-1584.84439664,0
1417147200,-1134.99410183,0
1417150800,-1085.99475111,0
1417154400,-1195.22729134,0
1417158000,-1271.17230805,0
1417161600,-1166.59944748,0
1417165200,-1552.08652987,0
1417168800,-1458.9699475,0
1417172400,-1542.81743181,0
1417176000,-690.130155651,0
1417179600,-698.677077737,0
1417183200,-1063.6587538,0
1417186800,-1507.52752433,0
1417190400,-1101.94956824,0
1417194000,-605.335125208,0
1417197600,-1196.09641256,0
1417201200,-770.747833937,0
1417204800,-1290.661057,0
1417208400,-740.345847631,0
1417212000,-1217.19949914,0
1417215600,-1266.43856032,0
1417219200,-1142.7223464,0
1417222800,-1075.74844772,0
1417226400,-1047.01147447,0
1417230000,-490.287068537,0
1417233600,-655.107536152,0
1417237200,-731.31642376,0
1417240800,-921.442862386,0
1417244400,-851.172488628,0
1417248000,-724.521690797,0
1417251600,-783.410751362,0
1417255200,-522.995421642,0
1417258800,-184.414828026,0
1417262400,-644.926330868,0
1417266000,233.547594864,0
1417269600,-576.786091384,0
1417273200,-143.59355958,0
1417276800,679.274846273,0
1417280400,275.562884252,0
1417284000,-23.2321049994,0
1417287600,-157.191794831,0
1417291200,350.265885333,0
1417294800,222.274666699,0
1417298400,166.66147173,0
1417302000,439.065768612,0
1417305600,244.950557429,0
1417309200,1280.29348433,0
1417312800,1032.12758193,0
1417316400,807.663563817,0
1417320000,842.138156773,0
1417323600,505.961782139,0
1417327200,1004.03888871,0
1417330800,673.115538516,0
1417334400,520.111248427,0
1417338000,1470.41433406,0
1417341600,645.924562898,0
1417345200,892.313846781,0
1417348800,840.342630303,0
1417352400,783.570023245,0
1417356000,1309.57387478,0
1417359600,693.224450834,0
1417363200,1145.24676092,0
1417366800,1071.53036726,0
1417370400,856.958636398,0
1417374000,1304.90386372,0
1417377600,1228.58555935,0
1417381200,1212.41984132,0
1417384800,1733.91751229,0
1417388400,1624.6848577,0
1417392000,1459.36962371,0
1417395600,1562.60382681,0
1417399200,1309.06324548,0
1417402800,1498.14344689,0
1417406400,1923.85897035,0
1417410000,1594.09284476,0
1417413600,1665.70857837,0
1417417200,2259.03174182,0
1417420800,1422.24857799,0
1417424400,1949.4818433,0
1417428000,2214.89250863,0
1417431600,1332.26129617,0
1417435200,1671.64933483,0
1417438800,1545.63065195,0
1417442400,1512.75225415,0
1417446000,1336.4776888,0
1417449600,1377.06245512,0
1417453200,2042.45699311,0
1417456800,1822.07568085,0
1417460400,1866.16555602,0
1417464000,2094.6980534,0
1417467600,1480.01420022,0
1417471200,1828.81583176,0
1417474800,1535.16822423,0
1417478400,1375.23727328,0
1417482000,1794.33153323,0
1417485600,1491.03506836,0
1417489200,1119.28653249,0
1417492800,1346.19571677,0
1417496400,1853.05503113,0
1417500000,1718.52415976,0
1417503600,864.891770923,0
1417507200,1310.42942169,0
1417510800,1505.55271179,0
1417514400,696.311138118,0
1417518000,1597.67519216,0
1417521600,947.880413425,0
1417525200,1158.49163217,0
1417528800,965.736274321,0
1417532400,1469.33246522,0
1417536000,472.264529818,0
1417539600,837.204589853,0
1417543200,497.952596398,0
1417546800,907.984956003,0
1417550400,1423.3690625,0
1417554000,206.911014922,0
1417557600,605.997180809,0
1417561200,526.158861953,0
1417564800,997.757228487,0
1417568400,159.003379538,0
1417572000,564.599711084,0
1417575600,883.570865015,0
1417579200,220.328327681,0
1417582800,27.5002422289,0
1417586400,142.662046523,0
1417590000,294.650159617,0
1417593600,-230.227441173,0
1417597200,533.796852971,0
1417600800,-19.5429714495,0
1417604400,-977.073796972,0
1417608000,-469.691886891,0
1417611600,304.939502376,0
1417615200,-530.331999393,0
1417618800,-307.401333931,0
1417622400,-310.897291034,0
1417626000,-868.021570407,0
1417629600,-264.908053274,0
1417633200,-331.437465834,0
1417636800,76.5436444824,0
1417640400,-226.846617323,0
1417644000,-564.064149124,0
1417647600,-654.618080966,0
1417651200,-478.365161002,0
1417654800,-979.135012035,0
1417658400,-704.987504173,0
1417662000,-660.931628384,0
1417665600,-630.626808052,0
1417669200,-1183.86966314,0
1417672800,-403.716447506,0
1417676400,-665.640374904,0
1417680000,-127.811300411,0
1417683600,-1516.83937131,0
1417687200,-1131.94838346,0
1417690800,-1499.1270963,0
1417694400,-1112.1423817,0
1417698000,-897.92171319,0
1417701600,-475.885362058,0
1417705200,-1152.11251996,0
1417708800,-1393.62832731,0
1417712400,-1120.90197604,0
1417716000,-834.388445398,0
1417719600,-970.976757395,0
1417723200,-615.317780455,0
1417726800,-1113.87486127,0
1417730400,-1526.87097175,0
1417734000,-709.512678325,0
1417737600,-1340.57127421,0
1417741200,-789.296807863,0
1417744800,-806.101019729,0
1417748400,-833.383054657,0
1417752000,-392.529755555,0
1417755600,-971.065493603,0
1417759200,-1291.91292091,0
1417762800,-837.687020774,0
1417766400,-901.825949383,0
1417770000,-602.496827175,0
1417773600,-260.056903944,0
1417777200,-1297.41082855,0
1417780800,-766.338989385,0
1417784400,-640.999612202,0
1417788000,-453.307374718,0
1417791600,-800.740616298,0
1417795200,-420.765246483,0
1417798800,-380.319985909,0
1417802400,-458.06583876,0
1417806000,-446.836375319,0
1417809600,95.3901828213,0
1417813200,-102.589942705,0
1417816800,345.993127676,0
1417820400,-295.335962488,0
1417824000,-546.942923945,0
1417827600,-230.268288853,0
1417831200,-23.4070877479,0
1417834800,-73.5867577263,0
1417838400,-72.6199698879,0
1417842000,-379.576369833,0
1417845600,-81.0473660129,0
1417849200,-117.656558898,0
1417852800,375.837958987,0
1417856400,444.091611187,0
1417860000,872.734702183,0
1417863600,348.518161789,0
1417867200,802.999803669,0
1417870800,415.928243565,0
1417874400,150.55719533,0
1417878000,813.234596807,0
1417881600,572.533642382,0
1417885200,530.099986059,0
1417888800,609.305255842,0
1417892400,1237.7845444,0
1417896000,1441.56935662,0
1417899600,1318.61141614,0
1417903200,972.250402256,0
1417906800,700.796566416,0
1417910400,1227.17607202,0
1417914000,1552.94946727,0
1417917600,1514.60985556,0
1417921200,1398.22247782,0
1417924800,1414.39309291,0
1417928400,1126.37331512,0
1417932000,1568.72773381,0
1417935600,1488.47148961,0
1417939200,1531.05809478,0
1417942800,1484.23506441,0
1417946400,1222.29855995,0
1417950000,1431.70994335,0
1417953600,1886.0757249,0
1417957200,1689.82856415,0
1417960800,1710.24057974,0
1417964400,1673.73310832,0
1417968000,2191.24337714,0
1417971600,1783.34437153,0
1417975200,1874.95218243,0
1417978800,1861.60851511,0
1417982400,1531.24975927,0
1417986000,1823.6016651,0
1417989600,2255.7870743,0
1417993200,2007.12094044,0
1417996800,1419.94874822,0
1418000400,1900.25566651,0
1418004000,2052.78415318,0
1418007600,1855.58291785,0
1418011200,2120.32669589,0
1418014800,1819.01130952,0
1418018400,1539.35828529,0
1418022000,2084.57759312,0
1418025600,1928.63866516,0
1418029200,2003.10203952,0
1418032800,2142.7346373,0
1418036400,1863.22151746,0
1418040000,1275.75160965,0
1418043600,1798.90110752,0
1418047200,1228.71618652,0
1418050800,1547.5255892,0
1418054400,1982.07096379,0
1418058000,1121.26698517,0
1418061600,1658.53234018,0
1418065200,1403.46367,0
1418068800,1464.64990892,0
1418072400,1825.81014487,0
1418076000,1626.30462801,0
1418079600,1847.76934737,0
1418083200,1052.0172061,0
1418086800,1091.85449622,0
1418090400,1083.92242237,0
1418094000,1233.58222105,0
1418097600,916.311545885,0
1418101200,925.733102338,0
1418104800,829.411036354,0
1418108400,1271.24472327,0
1418112000,1203.88814066,0
1418115600,1267.32107783,0
1418119200,1758.42044926,0
1418122800,822.327627573,0
1418126400,1038.5779504,0
1418130000,1788.06650723,0
1418133600,892.840709254,0
1418137200,643.008411989,0
1418140800,307.806105672,0
1418144400,385.882873342,0
1418148000,-23.7158584378,0
1418151600,-41.8951903589,0
1418155200,266.944405894,0
1418158800,438.201713286,0
1418162400,297.798148098,0
1418166000,110.654191542,0
1418169600,-386.621784064,0
1418173200,331.943672228,0
1418176800,218.320863199,0
1418180400,527.331163838,0
1418184000,-602.708509851,0
1418187600,-163.723216859,0
1418191200,421.727279365,0
1418194800,-133.455743626,0
1418198400,214.94581317,0
1418202000,-81.6548413833,0
1418205600,-261.180632773,0
1418209200,-61.3400001619,0
1418212800,-946.32144197,0
1418216400,-531.075492069,0
1418220000,-274.373215104,0
1418223600,-81.7579099285,0
1418227200,-294.470983618,0
1418230800,-505.360057899,0
1418234400,-241.613742208,0
1418238000,-620.898258386,0
1418241600,-995.951640933,0
1418245200,-685.08450356,0
1418248800,-751.243015781,0
1418252400,-606.319244448,0
1418256000,-858.861470848,0
1418259600,-554.291776293,0
1418263200,-131.106308382,0
1418266800,-1343.62691898,0
1418270400,-613.749929169,0
1418274000,-1028.52372029,0
1418277600,-1005.5739344,0
1418281200,-1378.69477876,0
1418284800,-896.230927871,0
1418288400,-711.040167381,0
1418292000,-1256.25881278,0
1418295600,-204.577431286,0
1418299200,-1036.57374807,0
1418302800,-1499.72536047,0
1418306400,-814.971654615,0
1418310000,-34.3762274897,0
1418313600,-253.495152167,0
1418317200,-334.681131834,0
1418320800,-466.507389911,0
1418324400,-546.196834114,0
1418328000,-801.744923854,0
1418331600,-1108.22012474,0
1418335200,-1302.44841312,0
1418338800,-947.575169019,0
1418342400,-1103.46379689,0
1418346000,-822.455583964,0
1418349600,-253.061633793,0
1418353200,-717.443331902,0
1418356800,-881.77917266,0
1418360400,-665.096537794,0
1418364000,-854.939239329,0
1418367600,-27.0146231529,0
1418371200,-699.009840904,0
1418374800,-230.830803939,0
1418378400,42.2773246422,0
1418382000,284.585871297,0
1418385600,549.887503691,0
1418389200,-535.532304034,0
1418392800,351.417228428,0
1418396400,-56.3284119731,0
1418400000,114.273803486,0
1418403600,674.991920899,0
1418407200,91.0617535165,0
1418410800,546.756970361,0
1418414400,362.442399707,0
1418418000,295.566746693,0
1418421600,943.437225094,0
1418425200,491.824261421,0
1418428800,552.642982778,0
1418432400,892.394622538,0
1418436000,1017.47558432,0
1418439600,502.570088829,0
1418443200,1203.06746008,0
1418446800,704.963223189,0
1418450400,682.950576786,0
1418454000,288.449414928,0
1418457600,1023.64529963,0
1418461200,1221.63948258,0
1418464800,956.460187062,0
1418468400,1615.37979113,0
1418472000,1473.60793006,0
1418475600,1362.48696055,0
1418479200,1943.21650097,0
1418482800,962.219180649,0
1418486400,1565.53915454,0
1418490000,1785.65302064,0
1418493600,1257.65219583,0
1418497200,1530.45160734,0
1418500800,1634.58912031,0
1418504400,1553.62458107,0
1418508000,1752.12960879,0
1418511600,1719.09830234,0
1418515200,1543.6824523,0
1418518800,2072.25390829,0
1418522400,1687.48170146,0
1418526000,1701.44250037,0
1418529600,2073.46729277,0
1418533200,2476.55010644,0
1418536800,1425.10964062,0
1418540400,2055.90953129,0
1418544000,2137.29384334,0
1418547600,2040.08390176,0
1418551200,2842.37674242,0
1418554800,2450.07395894,0
1418558400,1903.6616761,0
1418562000,1884.05796905,0
1418565600,2369.1050853,0
1418569200,2402.31727722,0
1418572800,2314.73919491,0
1418576400,1902.71548714,0
1418580000,2255.95081179,0
1418583600,2059.72332362,0
1418587200,2652.05387405,0
1418590800,1801.77518359,0
1418594400,2066.55207732,0
1418598000,1724.20670189,0
1418601600,1721.99031749,0
1418605200,2011.11308394,0
1418608800,1917.53722513,0
1418612400,1813.2360266,0
1418616000,2426.60627136,0
1418619600,1946.15023309,0
1418623200,2301.42866516,0
1418626800,1556.65254099,0
1418630400,1754.10086072,0
1418634000,1360.76972154,0
1418637600,2210.69660045,0
1418641200,1420.90092449,0
1418644800,2146.51842898,0
1418648400,1340.15214197,0
1418652000,1577.93881774,0
1418655600,670.665502233,0
1418659200,1444.2298613,0
1418662800,1480.49661704,0
1418666400,832.789512375,0
1418670000,1292.71479137,0
1418673600,1225.98136172,0
1418677200,712.27490329,0
1418680800,1513.57052548,0
1418684400,805.836789312,0
1418688000,1063.14819481,0
1418691600,1254.31513353,0
1418695200,862.454850721,0
1418698800,1203.94418591,0
1418702400,958.764481828,0
1418706000,1327.42772832,0
1418709600,604.207428092,0
1418713200,394.956883024,0
1418716800,813.098803879,0
1418720400,586.590967738,0
1418724000,501.180696713,0
1418727600,693.538847584,0
1418731200,636.294540462,0
1418734800,438.151462221,0
1418738400,577.053476098,0
1418742000,562.191736604,0
1418745600,535.403500652,0
1418749200,525.86704466,0
1418752800,578.112640694,0
1418756400,84.3731076121,0
1418760000,-57.9147051935,0
1418763600,-349.507430675,0
1418767200,-87.3649837999,0
1418770800,-346.10820751,0
1418774400,26.9432736751,0
1418778000,-204.518099126,0
1418781600,-356.314753605,0
1418785200,-525.610889911,0
1418788800,-240.020277069,0
1418792400,-480.206918707,0
1418796000,-719.868385623,0
1418799600,-798.978156296,0
1418803200,-48.2643290527,0
1418806800,-629.856670724,0
1418810400,-682.835678775,0
1418814000,-561.155409504,0
1418817600,-671.94248826,0
1418821200,-651.739395949,0
1418824800,-629.440040488,0
1418828400,-736.233147281,0
1418832000,-903.263342749,0
1418835600,-352.984741731,0
1418839200,-619.144060875,0
1418842800,-1042.18798195,0
1418846400,-348.129562765,0
1418850000,-1143.38225935,0
1418853600,-728.348779249,0
1418857200,-692.001785216,0
1418860800,-891.214069362,0
